symbol,side,entry_time,entry_price,stop_price,target_price,stop_pct,target_pct,exit_time,exit_price,exit_reason,qty,pnl_gross,pnl_net,commission,duration_minutes
key,SHORT,2024-05-01 18:20:00+00:00,14.65,14.6793,14.60312,0.002,0.0032000000000000006,2024-05-01 18:24:00+00:00,14.65,STOP,1,-0.03500000000000014,-0.04200000000000014,0.006999999999999999,4.0
intc,SHORT,2024-05-01 18:20:00+00:00,30.325,30.38565,30.22796,0.002,0.0032000000000000006,2024-05-01 18:24:00+00:00,30.33,STOP,1,-0.08500000000000085,-0.09200000000000086,0.007000000000000006,4.0
eqt,SHORT,2024-05-01 18:20:00+00:00,38.415,38.49183,38.292072,0.002,0.0032,2024-05-01 18:25:00+00:00,38.42,STOP,1,-0.10999999999999943,-0.11699999999999944,0.007000000000000006,5.0
pltr,SHORT,2024-05-01 18:00:00+00:00,22.1195,22.237040426580133,21.93143531747178,0.00531388261851016,0.008502212189616257,2024-05-01 18:27:00+00:00,22.115,STOP,1,-0.14500000000000313,-0.15200000000000313,0.007000000000000006,27.0
usb,SHORT,2024-05-01 18:20:00+00:00,40.785,40.866569999999996,40.654488,0.002,0.0032,2024-05-01 18:27:00+00:00,40.79,STOP,1,-0.11999999999999744,-0.12699999999999745,0.007000000000000006,7.0
tfc,SHORT,2024-05-01 18:20:00+00:00,37.89,37.96578,37.768752,0.002,0.0032000000000000006,2024-05-01 18:27:00+00:00,37.9,STOP,1,-0.09000000000000341,-0.09700000000000342,0.007000000000000006,7.0
aes,LONG,2024-05-01 18:20:00+00:00,18.24,18.203519999999997,18.298368,0.002,0.0031999999999999997,2024-05-01 18:28:00+00:00,18.245,TARGET,1,0.06499999999999773,0.05799999999999773,0.006999999999999999,8.0
luv,SHORT,2024-05-01 18:30:00+00:00,25.675,25.72635,25.592840000000002,0.002,0.0032,2024-05-01 18:32:00+00:00,25.67,TARGET,1,0.09500000000000242,0.08800000000000241,0.007000000000000006,2.0
nem,LONG,2024-05-01 18:30:00+00:00,41.12,41.03776,41.251584,0.002,0.0032,2024-05-01 18:32:00+00:00,41.125,STOP,1,-0.17499999999999716,-0.18199999999999716,0.007000000000000006,2.0
dvn,LONG,2024-05-01 18:30:00+00:00,50.205,50.10459,50.365656,0.002,0.0032,2024-05-01 18:32:00+00:00,50.22,STOP,1,-0.1700000000000017,-0.1770000000000017,0.007000000000000006,2.0
czr,LONG,2024-05-01 18:20:00+00:00,36.28,36.16321404913055,36.46685752139112,0.003219017388904394,0.005150427822247031,2024-05-01 18:33:00+00:00,36.29,STOP,1,-0.1599999999999966,-0.1669999999999966,0.007000000000000006,13.0
ccl,LONG,2024-05-01 18:20:00+00:00,14.395,14.32130917186417,14.512905325017329,0.005119196119196204,0.008190713790713925,2024-05-01 18:40:00+00:00,14.3929,TARGET,1,0.14700000000000024,0.14000000000000024,0.007000000000000006,20.0
intc,LONG,2024-05-01 18:40:00+00:00,30.7901,30.728519799999997,30.888628320000002,0.002,0.0032000000000000006,2024-05-01 18:42:00+00:00,30.795,TARGET,1,0.10999999999999943,0.10299999999999943,0.007000000000000006,2.0
ccl,SHORT,2024-05-01 18:40:00+00:00,14.5699,14.606512940414683,14.511319295336508,0.002512916383412548,0.004020666213460077,2024-05-01 18:43:00+00:00,14.565,STOP,1,-0.054999999999999716,-0.061999999999999715,0.006999999999999999,3.0
key,LONG,2024-05-01 18:40:00+00:00,14.835,14.805330000000001,14.882472000000002,0.002,0.0032000000000000006,2024-05-01 18:44:00+00:00,14.84,TARGET,1,0.05569999999999986,0.04869999999999986,0.006999999999999999,4.0
gm,SHORT,2024-05-01 18:40:00+00:00,44.86,44.94972,44.716448,0.002,0.0032,2024-05-01 18:45:00+00:00,44.8575,STOP,1,-0.1424999999999983,-0.1494999999999983,0.007000000000000006,5.0
bac,SHORT,2024-05-01 18:40:00+00:00,37.27,37.34454,37.150736,0.002,0.0032,2024-05-01 18:45:00+00:00,37.26,STOP,1,-0.15500000000000114,-0.16200000000000114,0.007000000000000006,5.0
